student_id,name,age,gender,score,phone,city,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address_raw,hobbies_flat,devices_type,devices_brand,devices_year,skills_soft,skills_tech.python,skills_tech.excel,skills_tech.sql,family_siblings,family_income.father,family_income.mother,address_city,address_district,address_postal_code
56,Unknown,21,Female,90,Unknown,Katelynton,dominguezerin@solis.org,2021-09-21 03:28:09,Python,,inactive,4.5,,298.0,1980-07-14 00:00:00,"Apartment 42, South Charles district, Tashkent, UZ, 100904","where, game",laptop,Lenovo,2019.0,"['like', 'clear']",5.0,5.0,2.0,5.0,626.0,1045.0,Tashkent,South Charles,100904
56,Unknown,21,Female,90,Unknown,Katelynton,dominguezerin@solis.org,2021-09-21 03:28:09,Python,,inactive,4.5,,298.0,1980-07-14 00:00:00,"Apartment 42, South Charles district, Tashkent, UZ, 100904","where, game",phone,Samsung,2022.0,"['like', 'how']",1.0,2.0,2.0,4.0,503.0,394.0,Tashkent,South Charles,100904
57,Ashley Lowe,20,Female,90,+1-501-690-0671,Robertshire,zvargas@chapman.org,2025-02-08 09:46:00,Data science,,inactive,,average,236.0,2023-01-02 00:00:00,"87807 Kayla Glens, Autumnmouth",,,,,,,,,,,,Autumnmouth,,
58,Eric Holmes,18,Male,57,+1-421-927-3279,West Tricia,Incorrect email format,2001-03-13 12:56:00,Data science,80,pending,,excellent,160.0,2020-05-21 00:00:00,"682 Vasquez Expressway Suite 699, West Nicolechester","recognize, between",laptop,Lenovo,2021.0,,,,,,,,West Nicolechester,,
58,Eric Holmes,18,Male,57,+1-421-927-3279,West Tricia,Incorrect email format,2001-03-13 12:56:00,Data science,80,pending,,excellent,160.0,2020-05-21 00:00:00,"682 Vasquez Expressway Suite 699, West Nicolechester","recognize, between",phone,Xiaomi,2020.0,,,,,,,,West Nicolechester,,
59,Nathan Melendez,20,Female,75,+1-267-108-2545,Wheelerport,Incorrect email format,1971-06-20 00:00:00,Data science,,active,4.5,average,65.0,1970-09-19 00:00:00,"Apartment 9, Laurabury district, Tashkent, UZ, 100798",,,,,,,,,,,,Tashkent,Laurabury,100798
60,Brett Cabrera,20,Unknown,90,Unknown,Port Carlos,Incorrect email format,2022-07-07 17:07:18,Other,,active,,excellent,121.0,1972-01-29 00:00:00,"East Elizabethhaven 9-kv, dom 15, Tashkent",,,,,"['ago', 'per']",5.0,1.0,3.0,2.0,1215.0,272.0,Tashkent,East Elizabethhaven,
61,William Moore,20,Female,93,+1-542-835-7188,Port Juanland,Incorrect email format,2010-05-07 00:00:00,Data science,,inactive,3.2,average,50.0,1983-06-05 05:46:56,"6258 Gordon Road, Smithshire","painting, kid",laptop,Lenovo,2017.0,,,,,,,,Smithshire,,
61,William Moore,20,Female,93,+1-542-835-7188,Port Juanland,Incorrect email format,2010-05-07 00:00:00,Data science,,inactive,3.2,average,50.0,1983-06-05 05:46:56,"6258 Gordon Road, Smithshire","painting, kid",phone,Samsung,2024.0,"['actually', 'condition']",1.0,5.0,4.0,3.0,1454.0,391.0,Smithshire,,
62,Margaret Lopez,20,Male,90,+1-518-984-8100,East Caitlinfurt,Incorrect email format,1980-02-04 04:04:00,Python,100,active,4.07,,183.0,2023-09-26 21:00:08,"BROKEN,ADDRESS,DATA,,,","others, one",laptop,HP,2024.0,,,,,,,,,,
62,Margaret Lopez,20,Male,90,+1-518-984-8100,East Caitlinfurt,Incorrect email format,1980-02-04 04:04:00,Python,100,active,4.07,,183.0,2023-09-26 21:00:08,"BROKEN,ADDRESS,DATA,,,","others, one",phone,Samsung,2018.0,,,,,,,,,,
63,William Olsen,22,Female,90,+1-207-589-1183,East Sophia,Incorrect email format,1995-11-13 00:00:00,Data science,,inactive,3.72,excellent,138.0,1999-04-21 00:00:00,"9057 Griffin Heights, Rasmussenside",,,,,"['necessary', 'billion']",5.0,4.0,3.0,2.0,1201.0,1493.0,Rasmussenside,,
64,Unknown,19,Female,90,Unknown,Christopherborough,Incorrect email format,2014-12-15 00:00:00,Python,,active,4.5,good,97.0,2011-04-16 00:00:00,"BROKEN,ADDRESS,DATA,,,","stock, management",laptop,HP,2020.0,"['need', 'relationship']",4.0,1.0,2.0,4.0,281.0,791.0,,,
64,Unknown,19,Female,90,Unknown,Christopherborough,Incorrect email format,2014-12-15 00:00:00,Python,,active,4.5,good,97.0,2011-04-16 00:00:00,"BROKEN,ADDRESS,DATA,,,","stock, management",phone,Samsung,2018.0,"['morning', 'garden']",4.0,5.0,4.0,3.0,1483.0,283.0,,,
65,Randall Heath,18,Male,90,+1-346-373-6033,Deleonside,Incorrect email format,2022-08-11 18:02:11,Python,65,pending,4.5,average,105.0,1985-10-02 00:00:00,"Apartment 7, Lutzfort district, Tashkent, UZ, 100220","position, stuff",laptop,HP,2021.0,"['several', 'federal']",2.0,3.0,1.0,5.0,744.0,1338.0,Tashkent,Lutzfort,100220
65,Randall Heath,18,Male,90,+1-346-373-6033,Deleonside,Incorrect email format,2022-08-11 18:02:11,Python,65,pending,4.5,average,105.0,1985-10-02 00:00:00,"Apartment 7, Lutzfort district, Tashkent, UZ, 100220","position, stuff",phone,Xiaomi,2023.0,"['process', 'include']",5.0,5.0,4.0,0.0,1376.0,1070.0,Tashkent,Lutzfort,100220
66,Unknown,20,Male,90,+1-114-989-5033,North Markbury,nrichard@carney.com,2012-03-29 00:00:00,Data science,99,inactive,4.5,average,274.0,2016-12-24 09:42:22,"67890 Conrad Walks, East Tannermouth","shake, behind",laptop,Dell,2017.0,"['community', 'sound']",3.0,3.0,4.0,1.0,361.0,403.0,East Tannermouth,,
66,Unknown,20,Male,90,+1-114-989-5033,North Markbury,nrichard@carney.com,2012-03-29 00:00:00,Data science,99,inactive,4.5,average,274.0,2016-12-24 09:42:22,"67890 Conrad Walks, East Tannermouth","shake, behind",phone,Apple,2019.0,"['administration', 'the']",4.0,3.0,4.0,3.0,282.0,598.0,East Tannermouth,,
67,Ashley Mills,,Female,90,Unknown,Youngside,Incorrect email format,2012-07-27 00:00:00,Data science,,pending,,excellent,276.0,1991-06-04 04:44:47,"BROKEN,ADDRESS,DATA,,,","share, fly",laptop,Lenovo,2017.0,,,,,,,,,,
67,Ashley Mills,,Female,90,Unknown,Youngside,Incorrect email format,2012-07-27 00:00:00,Data science,,pending,,excellent,276.0,1991-06-04 04:44:47,"BROKEN,ADDRESS,DATA,,,","share, fly",phone,Xiaomi,2022.0,,,,,,,,,,
68,John Rosario,18,Female,82,+1-759-089-5599,Belindabury,Incorrect email format,1971-07-20 08:45:22,Other,,inactive,2.0,good,190.0,1990-08-02 14:57:53,"Apartment 1, North Adammouth district, Tashkent, UZ, 100059","result, current",laptop,HP,2021.0,,,,,,,,Tashkent,North Adammouth,100059
68,John Rosario,18,Female,82,+1-759-089-5599,Belindabury,Incorrect email format,1971-07-20 08:45:22,Other,,inactive,2.0,good,190.0,1990-08-02 14:57:53,"Apartment 1, North Adammouth district, Tashkent, UZ, 100059","result, current",phone,Apple,2022.0,,,,,,,,Tashkent,North Adammouth,100059
69,Unknown,21,Unknown,,Unknown,Jenniferfort,Incorrect email format,2021-03-31 07:13:37,Data science,100,inactive,,average,209.0,2001-08-11 00:00:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,
70,Unknown,18,Female,66,+1-977-328-5987,Lake Josephville,nathaniel54@lloyd.biz,2002-10-31 12:03:00,Other,100,pending,4.5,excellent,88.0,2012-06-13 19:49:00,"Port Lisa 17-kv, dom 46, Tashkent","ahead, force",laptop,Lenovo,2022.0,"['sound', 'until']",3.0,2.0,4.0,1.0,1321.0,825.0,Tashkent,Port Lisa,
70,Unknown,18,Female,66,+1-977-328-5987,Lake Josephville,nathaniel54@lloyd.biz,2002-10-31 12:03:00,Other,100,pending,4.5,excellent,88.0,2012-06-13 19:49:00,"Port Lisa 17-kv, dom 46, Tashkent","ahead, force",phone,Apple,2023.0,"['concern', 'evidence']",4.0,3.0,3.0,5.0,1473.0,226.0,Tashkent,Port Lisa,
71,Robert Hayes,,Male,,+1-780-408-5623,Tabithafurt,teresa05@collins.biz,2021-12-02 18:05:32,Python,63,pending,,excellent,103.0,1996-09-27 00:00:00,"Benitezmouth 14-kv, dom 38, Tashkent","lead, toward",laptop,HP,2018.0,"['resource', 'late']",5.0,4.0,3.0,3.0,945.0,632.0,Tashkent,Benitezmouth,
71,Robert Hayes,,Male,,+1-780-408-5623,Tabithafurt,teresa05@collins.biz,2021-12-02 18:05:32,Python,63,pending,,excellent,103.0,1996-09-27 00:00:00,"Benitezmouth 14-kv, dom 38, Tashkent","lead, toward",phone,Xiaomi,2019.0,"['front', 'change']",4.0,3.0,1.0,2.0,1402.0,1448.0,Tashkent,Benitezmouth,
72,William Weiss,,Female,78,+1-336-187-5307,Williamfort,Incorrect email format,2022-05-11 09:28:45,Data science,,active,,,57.0,1977-11-15 00:00:00,"313 Ayala Point, East Nicholas",,,,,,,,,,,,East Nicholas,,
73,Unknown,18,Female,90,Unknown,Smithville,scampbell@mendez.biz,1993-12-18 00:00:00,Data science,,inactive,3.19,good,117.0,2001-05-06 00:00:00,"BROKEN,ADDRESS,DATA,,,",,,,,"['care', 'fly']",4.0,4.0,2.0,3.0,330.0,788.0,,,
74,Brandi Reed,18,Male,90,Unknown,Port Randallberg,Incorrect email format,1990-09-05 00:00:00,Python,89,pending,3.7,excellent,176.0,2013-07-28 22:26:51,"BROKEN,ADDRESS,DATA,,,",,,,,"['simple', 'fire']",4.0,2.0,4.0,1.0,993.0,869.0,,,
75,Unknown,22,Female,98,+1-993-695-0828,East Shelly,lsmith@gmail.com,2023-03-06 03:01:15,Data science,,active,2.71,average,200.0,2006-03-02 10:39:00,"BROKEN,ADDRESS,DATA,,,","dark, exist",laptop,Lenovo,2021.0,"['recently', 'her']",5.0,4.0,3.0,4.0,1157.0,606.0,,,
75,Unknown,22,Female,98,+1-993-695-0828,East Shelly,lsmith@gmail.com,2023-03-06 03:01:15,Data science,,active,2.71,average,200.0,2006-03-02 10:39:00,"BROKEN,ADDRESS,DATA,,,","dark, exist",phone,Samsung,2019.0,"['stop', 'modern']",2.0,2.0,2.0,2.0,335.0,1288.0,,,
76,Anthony Hendricks,,Unknown,,+1-795-616-6147,Figueroamouth,Incorrect email format,2000-07-19 00:00:00,Data science,100,inactive,,,117.0,2023-04-14 02:02:02,UZ 100760 Tashkent Millermouth,,,,,"['foot', 'town']",2.0,1.0,5.0,5.0,593.0,527.0,Tashkent,Millermouth,100760
77,Alexa Sanders,21,Male,73,+1-347-747-5643,Lake Randymouth,johnsonchelsea@yahoo.com,1986-12-20 00:00:00,Data science,,active,0.0,excellent,256.0,2021-07-18 00:00:00,"034 Cooley Way, East Ian",,,,,,,,,,,,East Ian,,
78,Unknown,18,Male,95,Unknown,Romeroville,Incorrect email format,2017-12-25 12:00:00,Python,,active,4.5,good,217.0,1989-02-04 00:00:00,"BROKEN,ADDRESS,DATA,,,",,,,,"['artist', 'bit']",1.0,1.0,3.0,4.0,1201.0,902.0,,,
79,Garrett Taylor,20,Female,,+1-768-865-5394,Martinezfort,Incorrect email format,2005-11-18 17:34:28,Data science,89,active,0.0,excellent,225.0,1974-11-07 16:09:00,UZ 100510 Tashkent Andrewmouth,,,,,,,,,,,,Tashkent,Andrewmouth,100510
80,Brandy Gray,19,Male,90,+1-294-780-6766,Andrewborough,ballen@barber-saunders.com,1986-04-11 00:00:00,Data science,100,active,4.49,average,266.0,2025-07-12 00:00:00,UZ 100622 Tashkent Aarontown,,,,,,,,,,,,Tashkent,Aarontown,100622
81,Donna Scott,19,Female,,+1-607-536-6003,Lake Timfort,alicia71@robles.com,1996-11-30 17:12:35,Data science,100,active,2.0,excellent,65.0,2015-03-29 18:51:00,UZ 100720 Tashkent Lake Hollytown,,,,,"['debate', 'chair']",4.0,2.0,4.0,4.0,668.0,1032.0,Tashkent,Lake Hollytown,100720
82,Karen Baker MD,,Female,60,Unknown,Kristinabury,paul48@brown.com,1974-09-10 00:00:00,Data science,100,active,3.7,average,68.0,2022-12-26 17:00:20,UZ 100855 Tashkent Lake Tyler,"garden, possible",laptop,Dell,2019.0,"['town', 'expect']",2.0,1.0,1.0,4.0,431.0,751.0,Tashkent,Lake Tyler,100855
82,Karen Baker MD,,Female,60,Unknown,Kristinabury,paul48@brown.com,1974-09-10 00:00:00,Data science,100,active,3.7,average,68.0,2022-12-26 17:00:20,UZ 100855 Tashkent Lake Tyler,"garden, possible",phone,Samsung,2022.0,,,,,,,,Tashkent,Lake Tyler,100855
83,Unknown,18,Female,90,+1-976-833-8760,Ayershaven,Incorrect email format,1995-04-15 05:21:46,Data science,100,inactive,,good,172.0,2000-09-03 00:00:00,"Apartment 18, Tarafurt district, Tashkent, UZ, 100739","actually, commercial",laptop,HP,2023.0,"['coach', 'support']",1.0,2.0,4.0,3.0,676.0,844.0,Tashkent,Tarafurt,100739
83,Unknown,18,Female,90,+1-976-833-8760,Ayershaven,Incorrect email format,1995-04-15 05:21:46,Data science,100,inactive,,good,172.0,2000-09-03 00:00:00,"Apartment 18, Tarafurt district, Tashkent, UZ, 100739","actually, commercial",phone,Apple,2023.0,,,,,,,,Tashkent,Tarafurt,100739
84,Michael Jenkins,18,Female,68,+1-864-413-5870,New Brenda,mcolon@gmail.com,2002-11-25 00:00:00,Data science,100,inactive,2.0,average,284.0,2008-04-09 00:00:00,"BROKEN,ADDRESS,DATA,,,","collection, single",laptop,Dell,2020.0,,,,,,,,,,
84,Michael Jenkins,18,Female,68,+1-864-413-5870,New Brenda,mcolon@gmail.com,2002-11-25 00:00:00,Data science,100,inactive,2.0,average,284.0,2008-04-09 00:00:00,"BROKEN,ADDRESS,DATA,,,","collection, single",phone,Apple,2019.0,,,,,,,,,,
85,Unknown,21,Male,75,+1-092-547-7688,New Nicoleside,Incorrect email format,1996-10-08 21:47:00,Data science,,inactive,2.0,excellent,95.0,1994-05-31 00:00:00,"33084 Williams Point, Jesusborough",,,,,"['far', 'safe']",4.0,4.0,2.0,1.0,961.0,1331.0,Jesusborough,,
86,Mario Ramirez,22,Unknown,90,Unknown,Deannachester,Incorrect email format,2022-04-22 21:23:10,Python,100,pending,0.0,,111.0,1984-03-09 07:06:32,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,
87,Kyle Doyle,20,Female,,Unknown,Powersland,Incorrect email format,2001-11-27 00:00:00,Data science,,inactive,,,66.0,2016-05-02 00:00:00,"South Jacobview 25-kv, dom 42, Tashkent","example, break",laptop,Lenovo,2024.0,,,,,,,,Tashkent,South Jacobview,
87,Kyle Doyle,20,Female,,Unknown,Powersland,Incorrect email format,2001-11-27 00:00:00,Data science,,inactive,,,66.0,2016-05-02 00:00:00,"South Jacobview 25-kv, dom 42, Tashkent","example, break",phone,Xiaomi,2018.0,"['environment', 'understand']",5.0,2.0,2.0,0.0,1007.0,1457.0,Tashkent,South Jacobview,
88,Hannah Montes,21,Unknown,,Unknown,South Thomas,Incorrect email format,2008-07-18 06:10:35,Python,68,active,3.81,,110.0,2022-01-30 22:39:47,UZ 100240 Tashkent Charlesshire,"dream, forward",laptop,Dell,2018.0,"['positive', 'shoulder']",3.0,1.0,3.0,1.0,1346.0,1186.0,Tashkent,Charlesshire,100240
88,Hannah Montes,21,Unknown,,Unknown,South Thomas,Incorrect email format,2008-07-18 06:10:35,Python,68,active,3.81,,110.0,2022-01-30 22:39:47,UZ 100240 Tashkent Charlesshire,"dream, forward",phone,Apple,2023.0,"['various', 'son']",5.0,1.0,4.0,4.0,1009.0,1110.0,Tashkent,Charlesshire,100240
89,James Weaver,22,Female,,+1-480-026-9976,West Jonathan,Incorrect email format,2000-04-09 11:39:29,Python,100,pending,,,149.0,2022-02-19 15:21:07,"Apartment 8, South Christina district, Tashkent, UZ, 100031","anything, catch",laptop,Dell,2019.0,"['past', 'during']",4.0,5.0,2.0,4.0,1344.0,1336.0,Tashkent,South Christina,100031
89,James Weaver,22,Female,,+1-480-026-9976,West Jonathan,Incorrect email format,2000-04-09 11:39:29,Python,100,pending,,,149.0,2022-02-19 15:21:07,"Apartment 8, South Christina district, Tashkent, UZ, 100031","anything, catch",phone,Apple,2020.0,"['green', 'there']",3.0,2.0,5.0,4.0,496.0,1240.0,Tashkent,South Christina,100031
90,Johnny Nguyen,20,Male,,Unknown,West Henrymouth,sherrimanning@gmail.com,2004-08-30 00:00:00,Python,,inactive,4.5,excellent,288.0,2003-03-15 05:06:48,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,
91,Barry Cooper,,Female,82,+1-676-017-8005,Georgeshire,Incorrect email format,2018-05-23 00:00:00,Python,,active,2.48,excellent,283.0,1997-11-24 00:00:00,"Apartment 15, North Nicholas district, Tashkent, UZ, 100716",,,,,"['smile', 'check']",5.0,4.0,1.0,1.0,903.0,373.0,Tashkent,North Nicholas,100716
92,Peter Rogers,18,Female,,Unknown,Tonytown,Incorrect email format,1971-12-22 21:02:00,Python,,active,4.5,excellent,260.0,1997-07-15 00:00:00,"East Joshuaton 6-kv, dom 44, Tashkent",,,,,,,,,,,,Tashkent,East Joshuaton,
93,Samantha Garcia,20,Female,,Unknown,Port Jeremyburgh,Incorrect email format,2023-08-07 14:22:18,Data science,89,pending,,excellent,195.0,2017-01-31 00:00:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,
94,Unknown,21,Female,,Unknown,West Bryanburgh,Incorrect email format,2015-09-14 00:00:00,Data science,100,pending,3.72,good,51.0,1995-10-29 00:00:00,"3646 Micheal Place, Port Douglas","fly, me",laptop,HP,2022.0,,,,,,,,Port Douglas,,
94,Unknown,21,Female,,Unknown,West Bryanburgh,Incorrect email format,2015-09-14 00:00:00,Data science,100,pending,3.72,good,51.0,1995-10-29 00:00:00,"3646 Micheal Place, Port Douglas","fly, me",phone,Xiaomi,2020.0,,,,,,,,Port Douglas,,
95,Unknown,19,Male,82,Unknown,Leechester,Incorrect email format,2012-11-23 00:00:00,Data science,,pending,4.44,good,144.0,1987-03-21 11:08:51,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,
96,Joel Cantrell,18,Female,91,+1-699-868-7229,Duncanshire,john55@cox-horne.org,1984-10-14 00:00:00,Data science,100,inactive,,average,295.0,1971-02-21 00:00:00,"902 Wiggins Mill, East Susan","skill, continue",laptop,HP,2023.0,,,,,,,,East Susan,,
96,Joel Cantrell,18,Female,91,+1-699-868-7229,Duncanshire,john55@cox-horne.org,1984-10-14 00:00:00,Data science,100,inactive,,average,295.0,1971-02-21 00:00:00,"902 Wiggins Mill, East Susan","skill, continue",phone,Apple,2020.0,"['line', 'dream']",4.0,4.0,2.0,4.0,1056.0,1038.0,East Susan,,
97,Unknown,19,Female,,Unknown,Port Donald,Incorrect email format,1985-11-17 11:43:00,Python,,pending,3.7,excellent,106.0,1973-10-17 05:45:10,UZ 100535 Tashkent South Jasonfurt,,,,,"['public', 'soldier']",1.0,4.0,5.0,5.0,1435.0,1303.0,Tashkent,South Jasonfurt,100535
98,Kathy Massey,20,Female,,+1-943-484-4684,Eddiefort,Incorrect email format,1978-04-22 07:43:00,Other,100,inactive,3.7,average,251.0,2002-05-04 00:00:00,UZ 100126 Tashkent South Teresafurt,,,,,,,,,,,,Tashkent,South Teresafurt,100126
99,Christopher Williams,22,Male,,+1-136-313-7124,Meganfort,Incorrect email format,2022-05-16 14:15:24,Data science,100,active,2.0,average,265.0,1992-01-07 00:00:00,"BROKEN,ADDRESS,DATA,,,","never, agent",laptop,Lenovo,2024.0,,,,,,,,,,
99,Christopher Williams,22,Male,,+1-136-313-7124,Meganfort,Incorrect email format,2022-05-16 14:15:24,Data science,100,active,2.0,average,265.0,1992-01-07 00:00:00,"BROKEN,ADDRESS,DATA,,,","never, agent",phone,Xiaomi,2024.0,"['way', 'level']",1.0,2.0,3.0,1.0,367.0,1052.0,,,
100,Unknown,18,Female,91,+1-211-768-8641,West Jacqueline,Incorrect email format,2023-09-03 00:43:26,Data science,100,pending,3.7,excellent,145.0,2021-04-10 10:50:17,UZ 100196 Tashkent West Dawnport,"Mrs, director",laptop,Dell,2015.0,,,,,,,,Tashkent,West Dawnport,100196
100,Unknown,18,Female,91,+1-211-768-8641,West Jacqueline,Incorrect email format,2023-09-03 00:43:26,Data science,100,pending,3.7,excellent,145.0,2021-04-10 10:50:17,UZ 100196 Tashkent West Dawnport,"Mrs, director",phone,Xiaomi,2022.0,"['right', 'land']",3.0,1.0,3.0,2.0,1296.0,574.0,Tashkent,West Dawnport,100196
101,Sharon Rodriguez,18,Male,93,Unknown,Tammytown,Incorrect email format,1990-05-01 02:46:14,Data science,100,pending,4.5,excellent,169.0,2009-11-18 03:15:00,"4414 Jessica Mountains Apt. 231, Evansfort","watch, movement",laptop,HP,2018.0,"['meet', 'site']",4.0,3.0,2.0,3.0,851.0,1191.0,Evansfort,,
101,Sharon Rodriguez,18,Male,93,Unknown,Tammytown,Incorrect email format,1990-05-01 02:46:14,Data science,100,pending,4.5,excellent,169.0,2009-11-18 03:15:00,"4414 Jessica Mountains Apt. 231, Evansfort","watch, movement",phone,Samsung,2022.0,"['example', 'finish']",4.0,2.0,5.0,3.0,314.0,1066.0,Evansfort,,
102,Gary Allison,18,Female,,+1-052-639-0071,Michaelmouth,Incorrect email format,1985-09-26 10:21:00,Python,100,pending,2.0,good,261.0,2007-12-22 20:55:40,"BROKEN,ADDRESS,DATA,,,","always, wife",laptop,Dell,2016.0,"['company', 'everything']",4.0,4.0,1.0,4.0,730.0,1199.0,,,
102,Gary Allison,18,Female,,+1-052-639-0071,Michaelmouth,Incorrect email format,1985-09-26 10:21:00,Python,100,pending,2.0,good,261.0,2007-12-22 20:55:40,"BROKEN,ADDRESS,DATA,,,","always, wife",phone,Samsung,2020.0,"['catch', 'action']",4.0,4.0,4.0,5.0,461.0,1135.0,,,
103,Barbara Goodman,20,Female,90,Unknown,West Sergiochester,emilycarson@hotmail.com,2023-06-13 16:16:20,Data science,,pending,0.0,excellent,189.0,1986-05-30 00:00:00,"BROKEN,ADDRESS,DATA,,,","final, son",laptop,Lenovo,2018.0,,,,,,,,,,
103,Barbara Goodman,20,Female,90,Unknown,West Sergiochester,emilycarson@hotmail.com,2023-06-13 16:16:20,Data science,,pending,0.0,excellent,189.0,1986-05-30 00:00:00,"BROKEN,ADDRESS,DATA,,,","final, son",phone,Samsung,2019.0,"['heavy', 'during']",4.0,1.0,5.0,4.0,420.0,723.0,,,
104,Melissa Crane,20,Female,81,+1-409-036-3015,Colemanland,Incorrect email format,1970-12-20 00:00:00,Python,,active,,good,198.0,2004-04-12 23:36:00,UZ 100349 Tashkent New Heather,"none, child",laptop,HP,2016.0,"['until', 'prepare']",1.0,2.0,3.0,4.0,1060.0,1281.0,Tashkent,New Heather,100349
104,Melissa Crane,20,Female,81,+1-409-036-3015,Colemanland,Incorrect email format,1970-12-20 00:00:00,Python,,active,,good,198.0,2004-04-12 23:36:00,UZ 100349 Tashkent New Heather,"none, child",phone,Xiaomi,2023.0,,,,,,,,Tashkent,New Heather,100349
105,Unknown,19,Female,77,Unknown,Lake Jerry,davidsavage@yahoo.com,2021-02-04 07:16:10,Python,,inactive,2.0,average,85.0,2021-09-25 12:30:13,"West Billy 17-kv, dom 10, Tashkent","plan, why",laptop,Dell,2022.0,"['suggest', 'question']",1.0,4.0,4.0,2.0,225.0,1014.0,Tashkent,West Billy,
105,Unknown,19,Female,77,Unknown,Lake Jerry,davidsavage@yahoo.com,2021-02-04 07:16:10,Python,,inactive,2.0,average,85.0,2021-09-25 12:30:13,"West Billy 17-kv, dom 10, Tashkent","plan, why",phone,Samsung,2022.0,,,,,,,,Tashkent,West Billy,
106,Jeanette Harmon,20,Female,81,+1-295-618-2527,Bowerschester,Incorrect email format,2020-11-28 07:41:47,Data science,82,active,2.0,excellent,235.0,2021-08-12 20:55:45,"Apartment 32, Port Kyleburgh district, Tashkent, UZ, 100452",,,,,,,,,,,,Tashkent,Port Kyleburgh,100452
107,Unknown,20,Female,89,Unknown,Port Bonniestad,christinaclark@hotmail.com,1982-02-17 00:00:00,Other,,inactive,4.5,excellent,192.0,2023-06-06 04:29:33,"New Amber 19-kv, dom 4, Tashkent",,,,,,,,,,,,Tashkent,New Amber,
